,LocationID,Borough,Zone
1972,43,Manhattan,Central Park
1973,140,Manhattan,Lenox Hill East
1974,236,Manhattan,Upper East Side North
1975,237,Manhattan,Upper East Side South
1976,79,Manhattan,East Village
1977,237,Manhattan,Upper East Side South
1978,79,Manhattan,East Village
1979,161,Manhattan,Midtown Center
1980,161,Manhattan,Midtown Center
1981,237,Manhattan,Upper East Side South
1982,230,Manhattan,Times Sq/Theatre District
1983,234,Manhattan,Union Sq
1984,186,Manhattan,Penn Station/Madison Sq West
1985,262,Manhattan,Yorkville East
1986,48,Manhattan,Clinton East
1987,144,Manhattan,Little Italy/NoLiTa
1988,141,Manhattan,Lenox Hill West
1989,162,Manhattan,Midtown East
1990,164,Manhattan,Midtown South
1991,43,Manhattan,Central Park
1992,162,Manhattan,Midtown East
1993,141,Manhattan,Lenox Hill West
1994,79,Manhattan,East Village
1995,209,Manhattan,Seaport
1996,100,Manhattan,Garment District
1997,138,Queens,LaGuardia Airport
1998,113,Manhattan,Greenwich Village North
1999,162,Manhattan,Midtown East
2000,234,Manhattan,Union Sq
2001,138,Queens,LaGuardia Airport
2002,132,Queens,JFK Airport
2003,234,Manhattan,Union Sq
2004,186,Manhattan,Penn Station/Madison Sq West
2005,143,Manhattan,Lincoln Square West
2006,163,Manhattan,Midtown North
2007,50,Manhattan,Clinton West
2008,100,Manhattan,Garment District
2009,137,Manhattan,Kips Bay
2010,170,Manhattan,Murray Hill
2011,140,Manhattan,Lenox Hill East
2012,164,Manhattan,Midtown South
2013,236,Manhattan,Upper East Side North
2014,148,Manhattan,Lower East Side
2015,263,Manhattan,Yorkville West
2016,164,Manhattan,Midtown South
2017,107,Manhattan,Gramercy
2018,236,Manhattan,Upper East Side North
2019,170,Manhattan,Murray Hill
2020,229,Manhattan,Sutton Place/Turtle Bay North
2021,238,Manhattan,Upper West Side North
2022,164,Manhattan,Midtown South
2023,163,Manhattan,Midtown North
2024,233,Manhattan,UN/Turtle Bay South
2025,163,Manhattan,Midtown North
2026,125,Manhattan,Hudson Sq
2027,48,Manhattan,Clinton East
2028,68,Manhattan,East Chelsea
2029,163,Manhattan,Midtown North
2030,137,Manhattan,Kips Bay
2031,246,Manhattan,West Chelsea/Hudson Yards
2032,236,Manhattan,Upper East Side North
2033,186,Manhattan,Penn Station/Madison Sq West
2034,264,Unknown,NV
2035,239,Manhattan,Upper West Side South
2036,186,Manhattan,Penn Station/Madison Sq West
2037,264,Unknown,NV
2038,141,Manhattan,Lenox Hill West
2039,230,Manhattan,Times Sq/Theatre District
2040,162,Manhattan,Midtown East
2041,239,Manhattan,Upper West Side South
2042,264,Unknown,NV
2043,166,Manhattan,Morningside Heights
2044,43,Manhattan,Central Park
2045,163,Manhattan,Midtown North
2046,237,Manhattan,Upper East Side South
2047,140,Manhattan,Lenox Hill East
2048,237,Manhattan,Upper East Side South
2049,164,Manhattan,Midtown South
2050,229,Manhattan,Sutton Place/Turtle Bay North
2051,237,Manhattan,Upper East Side South
2052,162,Manhattan,Midtown East
2053,161,Manhattan,Midtown Center
2054,140,Manhattan,Lenox Hill East
2055,140,Manhattan,Lenox Hill East
2056,163,Manhattan,Midtown North
2057,264,Unknown,NV
2058,230,Manhattan,Times Sq/Theatre District
2059,48,Manhattan,Clinton East
2060,141,Manhattan,Lenox Hill West
2061,100,Manhattan,Garment District
2062,162,Manhattan,Midtown East
2063,161,Manhattan,Midtown Center
2064,132,Queens,JFK Airport
2065,114,Manhattan,Greenwich Village South
2066,161,Manhattan,Midtown Center
2067,161,Manhattan,Midtown Center
2068,151,Manhattan,Manhattan Valley
2069,161,Manhattan,Midtown Center
2070,263,Manhattan,Yorkville West
2071,100,Manhattan,Garment District
2072,142,Manhattan,Lincoln Square East
2073,163,Manhattan,Midtown North
2074,186,Manhattan,Penn Station/Madison Sq West
2075,164,Manhattan,Midtown South
2076,161,Manhattan,Midtown Center
2077,142,Manhattan,Lincoln Square East
2078,164,Manhattan,Midtown South
2079,186,Manhattan,Penn Station/Madison Sq West
2080,70,Queens,East Elmhurst
2081,50,Manhattan,Clinton West
2082,170,Manhattan,Murray Hill
2083,162,Manhattan,Midtown East
2084,141,Manhattan,Lenox Hill West
2085,186,Manhattan,Penn Station/Madison Sq West
2086,143,Manhattan,Lincoln Square West
2087,162,Manhattan,Midtown East
2088,144,Manhattan,Little Italy/NoLiTa
2089,230,Manhattan,Times Sq/Theatre District
2090,237,Manhattan,Upper East Side South
2091,113,Manhattan,Greenwich Village North
2092,48,Manhattan,Clinton East
2093,239,Manhattan,Upper West Side South
2094,211,Manhattan,SoHo
2095,141,Manhattan,Lenox Hill West
2096,239,Manhattan,Upper West Side South
2097,151,Manhattan,Manhattan Valley
2098,90,Manhattan,Flatiron
2099,87,Manhattan,Financial District North
2100,137,Manhattan,Kips Bay
2101,113,Manhattan,Greenwich Village North
2102,161,Manhattan,Midtown Center
2103,237,Manhattan,Upper East Side South
2104,28,Queens,Briarwood/Jamaica Hills
2105,163,Manhattan,Midtown North
2106,114,Manhattan,Greenwich Village South
2107,263,Manhattan,Yorkville West
2108,164,Manhattan,Midtown South
2109,142,Manhattan,Lincoln Square East
2110,236,Manhattan,Upper East Side North
2111,43,Manhattan,Central Park
2112,161,Manhattan,Midtown Center
2113,151,Manhattan,Manhattan Valley
2114,263,Manhattan,Yorkville West
2115,186,Manhattan,Penn Station/Madison Sq West
2116,237,Manhattan,Upper East Side South
2117,162,Manhattan,Midtown East
2118,50,Manhattan,Clinton West
2119,239,Manhattan,Upper West Side South
2120,237,Manhattan,Upper East Side South
2121,142,Manhattan,Lincoln Square East
2122,234,Manhattan,Union Sq
2123,236,Manhattan,Upper East Side North
2124,138,Queens,LaGuardia Airport
2125,161,Manhattan,Midtown Center
2126,161,Manhattan,Midtown Center
2127,238,Manhattan,Upper West Side North
2128,161,Manhattan,Midtown Center
2129,68,Manhattan,East Chelsea
2130,161,Manhattan,Midtown Center
2131,237,Manhattan,Upper East Side South
2132,162,Manhattan,Midtown East
2133,186,Manhattan,Penn Station/Madison Sq West
2134,163,Manhattan,Midtown North
2135,132,Queens,JFK Airport
2136,237,Manhattan,Upper East Side South
2137,164,Manhattan,Midtown South
2138,264,Unknown,NV
2139,263,Manhattan,Yorkville West
2140,239,Manhattan,Upper West Side South
2141,236,Manhattan,Upper East Side North
2142,236,Manhattan,Upper East Side North
2143,79,Manhattan,East Village
2144,162,Manhattan,Midtown East
2145,263,Manhattan,Yorkville West
2146,50,Manhattan,Clinton West
2147,239,Manhattan,Upper West Side South
2148,142,Manhattan,Lincoln Square East
2149,233,Manhattan,UN/Turtle Bay South
2150,164,Manhattan,Midtown South
2151,236,Manhattan,Upper East Side North
2152,263,Manhattan,Yorkville West
2153,166,Manhattan,Morningside Heights
2154,48,Manhattan,Clinton East
2155,186,Manhattan,Penn Station/Madison Sq West
2156,138,Queens,LaGuardia Airport
2157,142,Manhattan,Lincoln Square East
2158,88,Manhattan,Financial District South
2159,138,Queens,LaGuardia Airport
2160,163,Manhattan,Midtown North
2161,164,Manhattan,Midtown South
2162,151,Manhattan,Manhattan Valley
2163,87,Manhattan,Financial District North
2164,68,Manhattan,East Chelsea
2165,43,Manhattan,Central Park
2166,162,Manhattan,Midtown East
2167,24,Manhattan,Bloomingdale
2168,164,Manhattan,Midtown South
2169,140,Manhattan,Lenox Hill East
2170,90,Manhattan,Flatiron
2171,151,Manhattan,Manhattan Valley
2172,236,Manhattan,Upper East Side North
2173,163,Manhattan,Midtown North
2174,142,Manhattan,Lincoln Square East
2175,138,Queens,LaGuardia Airport
2176,263,Manhattan,Yorkville West
2177,161,Manhattan,Midtown Center
2178,68,Manhattan,East Chelsea
2179,164,Manhattan,Midtown South
2180,170,Manhattan,Murray Hill
2181,100,Manhattan,Garment District
2182,13,Manhattan,Battery Park City
2183,211,Manhattan,SoHo
2184,87,Manhattan,Financial District North
2185,237,Manhattan,Upper East Side South
2186,236,Manhattan,Upper East Side North
2187,249,Manhattan,West Village
2188,239,Manhattan,Upper West Side South
2189,141,Manhattan,Lenox Hill West
2190,124,Queens,Howard Beach
2191,88,Manhattan,Financial District South
2192,239,Manhattan,Upper West Side South
2193,233,Manhattan,UN/Turtle Bay South
2194,233,Manhattan,UN/Turtle Bay South
2195,236,Manhattan,Upper East Side North
2196,142,Manhattan,Lincoln Square East
2197,211,Manhattan,SoHo
2198,234,Manhattan,Union Sq
2199,138,Queens,LaGuardia Airport
2200,107,Manhattan,Gramercy
2201,233,Manhattan,UN/Turtle Bay South
2202,263,Manhattan,Yorkville West
2203,244,Manhattan,Washington Heights South
2204,161,Manhattan,Midtown Center
2205,186,Manhattan,Penn Station/Madison Sq West
2206,262,Manhattan,Yorkville East
2207,264,Unknown,NV
2208,140,Manhattan,Lenox Hill East
2209,43,Manhattan,Central Park
2210,161,Manhattan,Midtown Center
2211,138,Queens,LaGuardia Airport
2212,151,Manhattan,Manhattan Valley
2213,107,Manhattan,Gramercy
2214,262,Manhattan,Yorkville East
2215,229,Manhattan,Sutton Place/Turtle Bay North
2216,125,Manhattan,Hudson Sq
2217,237,Manhattan,Upper East Side South
2218,229,Manhattan,Sutton Place/Turtle Bay North
2219,231,Manhattan,TriBeCa/Civic Center
2220,239,Manhattan,Upper West Side South
2221,151,Manhattan,Manhattan Valley
2222,237,Manhattan,Upper East Side South
2223,25,Brooklyn,Boerum Hill
2224,164,Manhattan,Midtown South
2225,186,Manhattan,Penn Station/Madison Sq West
2226,107,Manhattan,Gramercy
2227,163,Manhattan,Midtown North
2228,140,Manhattan,Lenox Hill East
2229,79,Manhattan,East Village
2230,237,Manhattan,Upper East Side South
2231,87,Manhattan,Financial District North
2232,87,Manhattan,Financial District North
2233,43,Manhattan,Central Park
2234,230,Manhattan,Times Sq/Theatre District
2235,163,Manhattan,Midtown North
2236,161,Manhattan,Midtown Center
2237,246,Manhattan,West Chelsea/Hudson Yards
2238,161,Manhattan,Midtown Center
2239,162,Manhattan,Midtown East
2240,138,Queens,LaGuardia Airport
2241,140,Manhattan,Lenox Hill East
2242,237,Manhattan,Upper East Side South
2243,138,Queens,LaGuardia Airport
2244,43,Manhattan,Central Park
2245,107,Manhattan,Gramercy
2246,161,Manhattan,Midtown Center
2247,158,Manhattan,Meatpacking/West Village West
2248,249,Manhattan,West Village
2249,113,Manhattan,Greenwich Village North
2250,236,Manhattan,Upper East Side North
2251,239,Manhattan,Upper West Side South
2252,161,Manhattan,Midtown Center
2253,161,Manhattan,Midtown Center
2254,161,Manhattan,Midtown Center
2255,236,Manhattan,Upper East Side North
2256,186,Manhattan,Penn Station/Madison Sq West
2257,262,Manhattan,Yorkville East
2258,162,Manhattan,Midtown East
2259,114,Manhattan,Greenwich Village South
2260,43,Manhattan,Central Park
2261,100,Manhattan,Garment District
2262,234,Manhattan,Union Sq
2263,75,Manhattan,East Harlem South
2264,138,Queens,LaGuardia Airport
2265,231,Manhattan,TriBeCa/Civic Center
2266,164,Manhattan,Midtown South
2267,138,Queens,LaGuardia Airport
2268,239,Manhattan,Upper West Side South
2269,24,Manhattan,Bloomingdale
2270,170,Manhattan,Murray Hill
2271,234,Manhattan,Union Sq
2272,132,Queens,JFK Airport
2273,236,Manhattan,Upper East Side North
2274,148,Manhattan,Lower East Side
2275,170,Manhattan,Murray Hill
2276,141,Manhattan,Lenox Hill West
2277,170,Manhattan,Murray Hill
2278,68,Manhattan,East Chelsea
2279,125,Manhattan,Hudson Sq
2280,264,Unknown,NV
2281,186,Manhattan,Penn Station/Madison Sq West
2282,143,Manhattan,Lincoln Square West
2283,239,Manhattan,Upper West Side South
2284,107,Manhattan,Gramercy
2285,162,Manhattan,Midtown East
2286,166,Manhattan,Morningside Heights
2287,141,Manhattan,Lenox Hill West
2288,264,Unknown,NV
2289,90,Manhattan,Flatiron
2290,107,Manhattan,Gramercy
2291,264,Unknown,NV
2292,68,Manhattan,East Chelsea
2293,239,Manhattan,Upper West Side South
2294,151,Manhattan,Manhattan Valley
2295,132,Queens,JFK Airport
2296,138,Queens,LaGuardia Airport
2297,262,Manhattan,Yorkville East
2298,233,Manhattan,UN/Turtle Bay South
2299,49,Brooklyn,Clinton Hill
2300,236,Manhattan,Upper East Side North
2301,48,Manhattan,Clinton East
2302,263,Manhattan,Yorkville West
2303,13,Manhattan,Battery Park City
2304,141,Manhattan,Lenox Hill West
2305,90,Manhattan,Flatiron
2306,263,Manhattan,Yorkville West
2307,234,Manhattan,Union Sq
2308,140,Manhattan,Lenox Hill East
2309,163,Manhattan,Midtown North
2310,142,Manhattan,Lincoln Square East
2311,262,Manhattan,Yorkville East
2312,230,Manhattan,Times Sq/Theatre District
2313,164,Manhattan,Midtown South
2314,68,Manhattan,East Chelsea
2315,238,Manhattan,Upper West Side North
2316,43,Manhattan,Central Park
2317,170,Manhattan,Murray Hill
2318,238,Manhattan,Upper West Side North
2319,75,Manhattan,East Harlem South
2320,141,Manhattan,Lenox Hill West
2321,141,Manhattan,Lenox Hill West
2322,100,Manhattan,Garment District
2323,107,Manhattan,Gramercy
2324,151,Manhattan,Manhattan Valley
2325,141,Manhattan,Lenox Hill West
2326,211,Manhattan,SoHo
2327,237,Manhattan,Upper East Side South
2328,236,Manhattan,Upper East Side North
2329,239,Manhattan,Upper West Side South
2330,158,Manhattan,Meatpacking/West Village West
2331,237,Manhattan,Upper East Side South
2332,162,Manhattan,Midtown East
2333,138,Queens,LaGuardia Airport
2334,138,Queens,LaGuardia Airport
2335,138,Queens,LaGuardia Airport
2336,107,Manhattan,Gramercy
2337,68,Manhattan,East Chelsea
2338,24,Manhattan,Bloomingdale
2339,237,Manhattan,Upper East Side South
2340,239,Manhattan,Upper West Side South
2341,262,Manhattan,Yorkville East
2342,142,Manhattan,Lincoln Square East
2343,233,Manhattan,UN/Turtle Bay South
2344,43,Manhattan,Central Park
2345,107,Manhattan,Gramercy
2346,74,Manhattan,East Harlem North
2347,234,Manhattan,Union Sq
2348,262,Manhattan,Yorkville East
2349,239,Manhattan,Upper West Side South
2350,231,Manhattan,TriBeCa/Civic Center
2351,68,Manhattan,East Chelsea
2352,237,Manhattan,Upper East Side South
2353,236,Manhattan,Upper East Side North
2354,239,Manhattan,Upper West Side South
2355,238,Manhattan,Upper West Side North
2356,113,Manhattan,Greenwich Village North
2357,161,Manhattan,Midtown Center
2358,87,Manhattan,Financial District North
2359,233,Manhattan,UN/Turtle Bay South
2360,211,Manhattan,SoHo
2361,233,Manhattan,UN/Turtle Bay South
2362,237,Manhattan,Upper East Side South
2363,158,Manhattan,Meatpacking/West Village West
2364,42,Manhattan,Central Harlem North
2365,162,Manhattan,Midtown East
2366,161,Manhattan,Midtown Center
2367,107,Manhattan,Gramercy
2368,161,Manhattan,Midtown Center
2369,162,Manhattan,Midtown East
2370,237,Manhattan,Upper East Side South
2371,132,Queens,JFK Airport
2372,48,Manhattan,Clinton East
2373,162,Manhattan,Midtown East
2374,161,Manhattan,Midtown Center
2375,170,Manhattan,Murray Hill
2376,237,Manhattan,Upper East Side South
2377,142,Manhattan,Lincoln Square East
2378,230,Manhattan,Times Sq/Theatre District
2379,238,Manhattan,Upper West Side North
2380,162,Manhattan,Midtown East
2381,233,Manhattan,UN/Turtle Bay South
2382,163,Manhattan,Midtown North
2383,140,Manhattan,Lenox Hill East
2384,114,Manhattan,Greenwich Village South
2385,170,Manhattan,Murray Hill
2386,239,Manhattan,Upper West Side South
2387,113,Manhattan,Greenwich Village North
2388,234,Manhattan,Union Sq
2389,236,Manhattan,Upper East Side North
2390,132,Queens,JFK Airport
2391,186,Manhattan,Penn Station/Madison Sq West
2392,132,Queens,JFK Airport
2393,48,Manhattan,Clinton East
2394,13,Manhattan,Battery Park City
2395,186,Manhattan,Penn Station/Madison Sq West
2396,166,Manhattan,Morningside Heights
2397,170,Manhattan,Murray Hill
2398,113,Manhattan,Greenwich Village North
2399,186,Manhattan,Penn Station/Madison Sq West
2400,233,Manhattan,UN/Turtle Bay South
2401,246,Manhattan,West Chelsea/Hudson Yards
2402,163,Manhattan,Midtown North
2403,132,Queens,JFK Airport
2404,246,Manhattan,West Chelsea/Hudson Yards
2405,238,Manhattan,Upper West Side North
2406,107,Manhattan,Gramercy
2407,138,Queens,LaGuardia Airport
2408,239,Manhattan,Upper West Side South
2409,113,Manhattan,Greenwich Village North
2410,161,Manhattan,Midtown Center
2411,158,Manhattan,Meatpacking/West Village West
2412,164,Manhattan,Midtown South
2413,246,Manhattan,West Chelsea/Hudson Yards
2414,138,Queens,LaGuardia Airport
2415,45,Manhattan,Chinatown
2416,107,Manhattan,Gramercy
2417,68,Manhattan,East Chelsea
2418,231,Manhattan,TriBeCa/Civic Center
2419,170,Manhattan,Murray Hill
2420,211,Manhattan,SoHo
2421,90,Manhattan,Flatiron
2422,13,Manhattan,Battery Park City
2423,263,Manhattan,Yorkville West
2424,43,Manhattan,Central Park
2425,238,Manhattan,Upper West Side North
2426,132,Queens,JFK Airport
2427,246,Manhattan,West Chelsea/Hudson Yards
2428,237,Manhattan,Upper East Side South
2429,234,Manhattan,Union Sq
2430,107,Manhattan,Gramercy
2431,79,Manhattan,East Village
2432,42,Manhattan,Central Harlem North
2433,162,Manhattan,Midtown East
2434,237,Manhattan,Upper East Side South
2435,237,Manhattan,Upper East Side South
2436,162,Manhattan,Midtown East
2437,163,Manhattan,Midtown North
2438,234,Manhattan,Union Sq
2439,141,Manhattan,Lenox Hill West
2440,142,Manhattan,Lincoln Square East
2441,161,Manhattan,Midtown Center
2442,113,Manhattan,Greenwich Village North
2443,236,Manhattan,Upper East Side North
2444,234,Manhattan,Union Sq
2445,186,Manhattan,Penn Station/Madison Sq West
2446,246,Manhattan,West Chelsea/Hudson Yards
2447,132,Queens,JFK Airport
2448,186,Manhattan,Penn Station/Madison Sq West
2449,262,Manhattan,Yorkville East
2450,161,Manhattan,Midtown Center
2451,107,Manhattan,Gramercy
2452,237,Manhattan,Upper East Side South
2453,238,Manhattan,Upper West Side North
2454,143,Manhattan,Lincoln Square West
2455,162,Manhattan,Midtown East
2456,233,Manhattan,UN/Turtle Bay South
2457,138,Queens,LaGuardia Airport
2458,233,Manhattan,UN/Turtle Bay South
2459,163,Manhattan,Midtown North
2460,48,Manhattan,Clinton East
2461,211,Manhattan,SoHo
2462,238,Manhattan,Upper West Side North
2463,158,Manhattan,Meatpacking/West Village West
2464,161,Manhattan,Midtown Center
2465,132,Queens,JFK Airport
2466,161,Manhattan,Midtown Center
2467,163,Manhattan,Midtown North
2468,140,Manhattan,Lenox Hill East
2469,144,Manhattan,Little Italy/NoLiTa
2470,231,Manhattan,TriBeCa/Civic Center
2471,162,Manhattan,Midtown East
2472,43,Manhattan,Central Park
2473,97,Brooklyn,Fort Greene
2474,211,Manhattan,SoHo
2475,237,Manhattan,Upper East Side South
2476,13,Manhattan,Battery Park City
2477,113,Manhattan,Greenwich Village North
2478,107,Manhattan,Gramercy
2479,246,Manhattan,West Chelsea/Hudson Yards
2480,239,Manhattan,Upper West Side South
2481,151,Manhattan,Manhattan Valley
2482,237,Manhattan,Upper East Side South
2483,230,Manhattan,Times Sq/Theatre District
2484,237,Manhattan,Upper East Side South
2485,230,Manhattan,Times Sq/Theatre District
2486,163,Manhattan,Midtown North
2487,262,Manhattan,Yorkville East
2488,234,Manhattan,Union Sq
2489,262,Manhattan,Yorkville East
2490,166,Manhattan,Morningside Heights
2491,161,Manhattan,Midtown Center
2492,262,Manhattan,Yorkville East
2493,161,Manhattan,Midtown Center
2494,238,Manhattan,Upper West Side North
2495,161,Manhattan,Midtown Center
2496,263,Manhattan,Yorkville West
2497,137,Manhattan,Kips Bay
2498,142,Manhattan,Lincoln Square East
2499,143,Manhattan,Lincoln Square West
2500,48,Manhattan,Clinton East
2501,138,Queens,LaGuardia Airport
2502,48,Manhattan,Clinton East
2503,140,Manhattan,Lenox Hill East
2504,114,Manhattan,Greenwich Village South
2505,88,Manhattan,Financial District South
2506,68,Manhattan,East Chelsea
2507,163,Manhattan,Midtown North
2508,238,Manhattan,Upper West Side North
2509,164,Manhattan,Midtown South
2510,261,Manhattan,World Trade Center
2511,170,Manhattan,Murray Hill
2512,181,Brooklyn,Park Slope
2513,249,Manhattan,West Village
2514,161,Manhattan,Midtown Center
2515,233,Manhattan,UN/Turtle Bay South
2516,163,Manhattan,Midtown North
2517,132,Queens,JFK Airport
2518,141,Manhattan,Lenox Hill West
2519,100,Manhattan,Garment District
2520,233,Manhattan,UN/Turtle Bay South
2521,138,Queens,LaGuardia Airport
2522,90,Manhattan,Flatiron
2523,48,Manhattan,Clinton East
2524,161,Manhattan,Midtown Center
2525,237,Manhattan,Upper East Side South
2526,239,Manhattan,Upper West Side South
2527,48,Manhattan,Clinton East
2528,170,Manhattan,Murray Hill
2529,138,Queens,LaGuardia Airport
2530,164,Manhattan,Midtown South
2531,161,Manhattan,Midtown Center
2532,138,Queens,LaGuardia Airport
2533,234,Manhattan,Union Sq
2534,48,Manhattan,Clinton East
2535,237,Manhattan,Upper East Side South
2536,43,Manhattan,Central Park
2537,237,Manhattan,Upper East Side South
2538,50,Manhattan,Clinton West
2539,237,Manhattan,Upper East Side South
2540,230,Manhattan,Times Sq/Theatre District
2541,107,Manhattan,Gramercy
2542,90,Manhattan,Flatiron
2543,107,Manhattan,Gramercy
2544,132,Queens,JFK Airport
2545,236,Manhattan,Upper East Side North
2546,125,Manhattan,Hudson Sq
2547,238,Manhattan,Upper West Side North
2548,186,Manhattan,Penn Station/Madison Sq West
2549,249,Manhattan,West Village
2550,164,Manhattan,Midtown South
2551,161,Manhattan,Midtown Center
2552,234,Manhattan,Union Sq
2553,145,Queens,Long Island City/Hunters Point
2554,65,Brooklyn,Downtown Brooklyn/MetroTech
2555,142,Manhattan,Lincoln Square East
2556,138,Queens,LaGuardia Airport
2557,24,Manhattan,Bloomingdale
2558,140,Manhattan,Lenox Hill East
2559,239,Manhattan,Upper West Side South
2560,236,Manhattan,Upper East Side North
2561,114,Manhattan,Greenwich Village South
2562,138,Queens,LaGuardia Airport
2563,231,Manhattan,TriBeCa/Civic Center
2564,138,Queens,LaGuardia Airport
2565,148,Manhattan,Lower East Side
2566,68,Manhattan,East Chelsea
2567,138,Queens,LaGuardia Airport
2568,114,Manhattan,Greenwich Village South
2569,162,Manhattan,Midtown East
2570,164,Manhattan,Midtown South
2571,186,Manhattan,Penn Station/Madison Sq West
2572,226,Queens,Sunnyside
2573,141,Manhattan,Lenox Hill West
2574,239,Manhattan,Upper West Side South
2575,79,Manhattan,East Village
2576,143,Manhattan,Lincoln Square West
2577,137,Manhattan,Kips Bay
2578,170,Manhattan,Murray Hill
2579,43,Manhattan,Central Park
2580,230,Manhattan,Times Sq/Theatre District
2581,13,Manhattan,Battery Park City
2582,234,Manhattan,Union Sq
2583,100,Manhattan,Garment District
2584,75,Manhattan,East Harlem South
2585,170,Manhattan,Murray Hill
2586,161,Manhattan,Midtown Center
2587,48,Manhattan,Clinton East
2588,100,Manhattan,Garment District
2589,137,Manhattan,Kips Bay
2590,132,Queens,JFK Airport
2591,79,Manhattan,East Village
2592,138,Queens,LaGuardia Airport
2593,158,Manhattan,Meatpacking/West Village West
2594,132,Queens,JFK Airport
2595,143,Manhattan,Lincoln Square West
2596,239,Manhattan,Upper West Side South
2597,231,Manhattan,TriBeCa/Civic Center
2598,239,Manhattan,Upper West Side South
2599,229,Manhattan,Sutton Place/Turtle Bay North
2600,234,Manhattan,Union Sq
2601,79,Manhattan,East Village
2602,249,Manhattan,West Village
2603,233,Manhattan,UN/Turtle Bay South
2604,163,Manhattan,Midtown North
2605,186,Manhattan,Penn Station/Madison Sq West
2606,138,Queens,LaGuardia Airport
2607,140,Manhattan,Lenox Hill East
2608,48,Manhattan,Clinton East
2609,238,Manhattan,Upper West Side North
2610,138,Queens,LaGuardia Airport
2611,229,Manhattan,Sutton Place/Turtle Bay North
2612,162,Manhattan,Midtown East
2613,90,Manhattan,Flatiron
2614,138,Queens,LaGuardia Airport
2615,186,Manhattan,Penn Station/Madison Sq West
2616,186,Manhattan,Penn Station/Madison Sq West
2617,234,Manhattan,Union Sq
2618,237,Manhattan,Upper East Side South
2619,48,Manhattan,Clinton East
2620,234,Manhattan,Union Sq
2621,68,Manhattan,East Chelsea
2622,162,Manhattan,Midtown East
2623,237,Manhattan,Upper East Side South
2624,264,Unknown,NV
2625,48,Manhattan,Clinton East
2626,231,Manhattan,TriBeCa/Civic Center
2627,186,Manhattan,Penn Station/Madison Sq West
2628,68,Manhattan,East Chelsea
2629,142,Manhattan,Lincoln Square East
2630,262,Manhattan,Yorkville East
2631,68,Manhattan,East Chelsea
2632,140,Manhattan,Lenox Hill East
2633,230,Manhattan,Times Sq/Theatre District
2634,230,Manhattan,Times Sq/Theatre District
2635,161,Manhattan,Midtown Center
2636,142,Manhattan,Lincoln Square East
2637,236,Manhattan,Upper East Side North
2638,237,Manhattan,Upper East Side South
2639,263,Manhattan,Yorkville West
2640,234,Manhattan,Union Sq
2641,186,Manhattan,Penn Station/Madison Sq West
2642,236,Manhattan,Upper East Side North
2643,142,Manhattan,Lincoln Square East
2644,48,Manhattan,Clinton East
2645,140,Manhattan,Lenox Hill East
2646,237,Manhattan,Upper East Side South
2647,143,Manhattan,Lincoln Square West
2648,230,Manhattan,Times Sq/Theatre District
2649,264,Unknown,NV
2650,75,Manhattan,East Harlem South
2651,236,Manhattan,Upper East Side North
2652,132,Queens,JFK Airport
2653,237,Manhattan,Upper East Side South
2654,162,Manhattan,Midtown East
2655,256,Brooklyn,Williamsburg (South Side)
2656,90,Manhattan,Flatiron
2657,161,Manhattan,Midtown Center
2658,144,Manhattan,Little Italy/NoLiTa
2659,237,Manhattan,Upper East Side South
2660,264,Unknown,NV
2661,263,Manhattan,Yorkville West
2662,237,Manhattan,Upper East Side South
2663,145,Queens,Long Island City/Hunters Point
2664,152,Manhattan,Manhattanville
2665,261,Manhattan,World Trade Center
2666,233,Manhattan,UN/Turtle Bay South
2667,140,Manhattan,Lenox Hill East
2668,249,Manhattan,West Village
2669,246,Manhattan,West Chelsea/Hudson Yards
2670,140,Manhattan,Lenox Hill East
2671,142,Manhattan,Lincoln Square East
2672,113,Manhattan,Greenwich Village North
2673,163,Manhattan,Midtown North
2674,68,Manhattan,East Chelsea
2675,137,Manhattan,Kips Bay
2676,239,Manhattan,Upper West Side South
2677,138,Queens,LaGuardia Airport
2678,226,Queens,Sunnyside
2679,226,Queens,Sunnyside
2680,170,Manhattan,Murray Hill
2681,239,Manhattan,Upper West Side South
2682,211,Manhattan,SoHo
2683,132,Queens,JFK Airport
2684,231,Manhattan,TriBeCa/Civic Center
2685,50,Manhattan,Clinton West
2686,161,Manhattan,Midtown Center
2687,186,Manhattan,Penn Station/Madison Sq West
2688,239,Manhattan,Upper West Side South
2689,144,Manhattan,Little Italy/NoLiTa
2690,163,Manhattan,Midtown North
2691,233,Manhattan,UN/Turtle Bay South
2692,231,Manhattan,TriBeCa/Civic Center
2693,140,Manhattan,Lenox Hill East
2694,236,Manhattan,Upper East Side North
2695,137,Manhattan,Kips Bay
2696,88,Manhattan,Financial District South
2697,237,Manhattan,Upper East Side South
2698,209,Manhattan,Seaport
2699,151,Manhattan,Manhattan Valley
2700,234,Manhattan,Union Sq
2701,138,Queens,LaGuardia Airport
2702,263,Manhattan,Yorkville West
2703,162,Manhattan,Midtown East
2704,158,Manhattan,Meatpacking/West Village West
2705,164,Manhattan,Midtown South
2706,261,Manhattan,World Trade Center
2707,107,Manhattan,Gramercy
2708,236,Manhattan,Upper East Side North
2709,230,Manhattan,Times Sq/Theatre District
2710,79,Manhattan,East Village
2711,114,Manhattan,Greenwich Village South
2712,237,Manhattan,Upper East Side South
2713,162,Manhattan,Midtown East
2714,237,Manhattan,Upper East Side South
