BoroName,BoroCode,CTLabel,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,PUMA,Shape_Leng,Shape_Area
Manhattan,1,287,28700,1028700,E,MN35,Washington Heights North,3801,12406.413,5710958.997
Manhattan,1,63,6300,1006300,I,MN23,West Village,3810,5802.50844,1918265.592
Queens,4,40.02,4002,4004002,E,QN56,Ozone Park,4113,5677.829208,1396952.255
Brooklyn,3,327,32700,3032700,E,BK60,Prospect Lefferts Gardens-Wingate,4011,7322.874845,1904788.313
Bronx,2,189,18900,2018900,E,BX26,Highbridge,3708,8004.65766,3924064.973
Manhattan,1,197.02,19702,1019702,E,MN11,Central Harlem South,3803,3204.621266,509562.4688
Brooklyn,3,360.01,36001,3036001,E,BK19,Brighton Beach,4018,4459.303332,1019097.172
Staten Island,5,122,12200,5012200,I,SI45,New Dorp-Midland Beach,3902,12098.38136,8917025.732
Manhattan,1,6,600,1000600,E,MN28,Lower East Side,3809,6970.634699,2583417.676
Brooklyn,3,1144,114400,3114400,I,BK85,East New York (Pennsylvania Ave),4007,9940.299246,4617777.953
Brooklyn,3,1158,115800,3115800,E,BK85,East New York (Pennsylvania Ave),4007,5290.733504,1668175.775
Staten Island,5,181,18100,5018100,I,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,3902,32431.99895,56268987.02
Bronx,2,285,28500,2028500,E,BX29,Spuyten Duyvil-Kingsbridge,3701,10774.90212,2883548.817
Brooklyn,3,167,16700,3016700,I,BK37,Park Slope-Gowanus,4005,6192.570231,1818135.607
Bronx,2,147.01,14701,2014701,E,BX01,Claremont-Bathgate,3705,5118.342856,1490475.162
Manhattan,1,2.01,201,1000201,E,MN28,Lower East Side,3809,4748.32596,971599.396
Manhattan,1,14.01,1401,1001401,I,MN28,Lower East Side,3809,5075.332269,1006116.714
Bronx,2,295,29500,2029500,I,BX29,Spuyten Duyvil-Kingsbridge,3701,9054.246536,2542478.513
Bronx,2,335,33500,2033500,I,BX22,North Riverdale-Fieldston-Riverdale,3701,14308.56426,7499205.514
Bronx,2,71,7100,2007100,I,BX34,Melrose South-Mott Haven North,3710,8603.542321,2841870.691
Bronx,2,484,48400,2048400,I,BX03,Eastchester-Edenwald-Baychester,3702,12428.17807,7465711.764
Bronx,2,462.01,46201,2046201,E,BX13,Co-op City,3703,22014.90353,23463563.7
Brooklyn,3,177,17700,3017700,I,BK99,park-cemetery-etc-Brooklyn,4005,24251.24851,27403867.41
Brooklyn,3,504,50400,3050400,I,BK40,Windsor Terrace,4012,7398.004114,2516825.702
Brooklyn,3,159,15900,3015900,I,BK37,Park Slope-Gowanus,4005,7060.357051,2699302.548
Brooklyn,3,207,20700,3020700,I,BK64,Prospect Heights,4006,6082.977223,1464651.022
Brooklyn,3,393,39300,3039300,E,BK78,Bushwick South,4002,6706.903111,2041139.83
Brooklyn,3,395,39500,3039500,E,BK78,Bushwick South,4002,5825.771144,1718425.797
Brooklyn,3,255,25500,3025500,E,BK75,Bedford,4003,5088.553722,1492220.441
Brooklyn,3,1237,123700,3123700,E,BK75,Bedford,4003,7492.844596,3459462.49
Queens,4,36,3600,4003600,I,QN53,Woodhaven,4111,9384.583218,1937305.923
Queens,4,42,4200,4004200,E,QN53,Woodhaven,4111,7928.420489,2156063.819
Brooklyn,3,742,74200,3074200,I,BK58,Flatlands,4009,5663.839853,1876115.545
Brooklyn,3,774,77400,3077400,E,BK42,Flatbush,4015,7821.404532,1596845.358
Brooklyn,3,229,22900,3022900,E,BK69,Clinton Hill,4004,5440.76449,1849568.448
Brooklyn,3,231,23100,3023100,I,BK69,Clinton Hill,4004,5908.873251,1716029.853
Bronx,2,283,28300,2028300,I,BX29,Spuyten Duyvil-Kingsbridge,3701,11964.70714,2622409.015
Bronx,2,289,28900,2028900,E,BX29,Spuyten Duyvil-Kingsbridge,3701,5940.571339,2054663.452
Brooklyn,3,34,3400,3003400,I,BK31,Bay Ridge,4013,11210.6992,5160782.09
Queens,4,1529.02,152902,4152902,I,QN45,Douglas Manor-Douglaston-Little Neck,4104,14314.66112,11120329.97
Staten Island,5,112.01,11201,5011201,I,SI36,Old Town-Dongan Hills-South Beach,3902,18352.80642,17602501.37
Staten Island,5,114.01,11401,5011401,E,SI36,Old Town-Dongan Hills-South Beach,3902,9647.615119,5672548.879
Staten Island,5,50,5000,5005000,I,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,14356.2306,9302545.866
Brooklyn,3,75,7500,3007500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,7513.485203,3052946.627
Bronx,2,220,22000,2022000,E,BX17,East Tremont,3705,11162.43072,2253359.407
Manhattan,1,27,2700,1002700,I,MN27,Chinatown,3809,3685.315982,639299.1912
Manhattan,1,29,2900,1002900,I,MN27,Chinatown,3809,8978.442334,3010944.013
Manhattan,1,55.02,5502,1005502,I,MN23,West Village,3810,4547.015875,1243017.215
Bronx,2,24,2400,2002400,I,BX99,park-cemetery-etc-Bronx,3709,18026.27888,7665690.244
Bronx,2,28,2800,2002800,E,BX09,Soundview-Castle Hill-Clason Point-Harding Park,3709,9168.569389,4708110.07
Manhattan,1,68,6800,1006800,I,MN21,Gramercy,3808,5723.890871,1877721.041
Brooklyn,3,29.01,2901,3002901,E,BK68,Fort Greene,4004,4334.055638,1167631.229
Brooklyn,3,185.01,18501,3018501,E,BK68,Fort Greene,4004,4405.288999,1189362.288
Brooklyn,3,18,1800,3001800,I,BK32,Sunset Park West,4012,75322.49841,22063006.15
Bronx,2,115.02,11502,2011502,E,BX27,Hunts Point,3710,7796.417014,3725370.62
Bronx,2,117,11700,2011700,I,BX27,Hunts Point,3710,17847.18444,14902123.25
Manhattan,1,213.03,21303,1021303,E,MN06,Manhattanville,3802,7255.903019,1643103.145
Manhattan,1,217.03,21703,1021703,I,MN06,Manhattanville,3802,9422.114991,3384834.168
Manhattan,1,177,17700,1017700,I,MN12,Upper West Side,3806,5688.501497,1878929.742
Queens,4,347,34700,4034700,E,QN28,Jackson Heights,4102,13359.32786,3984026.094
Staten Island,5,244.01,24401,5024401,I,SI11,Charleston-Richmond Valley-Tottenville,3901,24555.31597,22560751.76
Queens,4,371,37100,4037100,E,QN27,East Elmhurst,4102,6834.471947,1941447.468
Queens,4,373,37300,4037300,E,QN27,East Elmhurst,4102,7528.06893,2570655.442
Brooklyn,3,77,7700,3007700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,10144.2156,4187368.545
Manhattan,1,181,18100,1018100,I,MN12,Upper West Side,3806,5253.878201,1489902.995
Bronx,2,391,39100,2039100,E,BX06,Belmont,3705,5889.796256,2213814.277
Brooklyn,3,119,11900,3011900,I,BK37,Park Slope-Gowanus,4005,15289.95994,7727266.997
Queens,4,939,93900,4093900,I,QN23,College Point,4103,18302.82888,7059358.868
Brooklyn,3,44,4400,3004400,I,BK31,Bay Ridge,4013,9054.058608,4482159.645
Staten Island,5,170.07,17007,5017007,I,SI48,Arden Heights,3901,15897.89234,15729658.03
Staten Island,5,170.08,17008,5017008,I,SI48,Arden Heights,3901,17210.5462,11158399.45
Manhattan,1,66,6600,1006600,I,MN20,Murray Hill-Kips Bay,3808,5498.146711,1880520.926
Manhattan,1,118,11800,1011800,I,MN31,Lenox Hill-Roosevelt Island,3805,5524.542308,1903276.12
Manhattan,1,126,12600,1012600,I,MN31,Lenox Hill-Roosevelt Island,3805,5627.420203,1976487.459
Manhattan,1,144.01,14401,1014401,I,MN32,Yorkville,3805,4015.014951,800419.4638
Manhattan,1,168,16800,1016800,I,MN33,East Harlem South,3804,6262.354696,2151827.839
Manhattan,1,20,2000,1002000,E,MN28,Lower East Side,3809,4690.072719,1368855.72
Manhattan,1,26.01,2601,1002601,E,MN28,Lower East Side,3809,4521.250996,1141217.497
Manhattan,1,187,18700,1018700,I,MN12,Upper West Side,3806,6534.411284,2323892.134
Manhattan,1,191,19100,1019100,I,MN12,Upper West Side,3806,6614.178613,2385202.853
Manhattan,1,222,22200,1022200,I,MN11,Central Harlem South,3803,5772.832054,1953119.563
Manhattan,1,30.02,3002,1003002,E,MN22,East Village,3809,4045.166292,841097.7842
Manhattan,1,36.02,3602,1003602,I,MN22,East Village,3809,4076.249878,961070.4806
Queens,4,1417,141700,4141700,I,QN48,Auburndale,4104,15257.11398,9659753.848
Staten Island,5,208.03,20803,5020803,I,SI32,Rossville-Woodrow,3901,19428.71569,22621994.82
Brooklyn,3,52.01,5201,3005201,I,BK31,Bay Ridge,4013,5503.969541,1451018.291
Brooklyn,3,52.02,5202,3005202,I,BK31,Bay Ridge,4013,5190.713705,1398134.512
Manhattan,1,243.01,24301,1024301,E,MN36,Washington Heights South,3801,4730.511784,1132079.518
Manhattan,1,243.02,24302,1024302,E,MN03,Central Harlem North-Polo Grounds,3803,7505.484221,2272653.268
Manhattan,1,99,9900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,29604.542,10754478.32
Manhattan,1,117,11700,1011700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,7895.051786,2136879.576
Manhattan,1,194,19400,1019400,E,MN34,East Harlem North,3804,5505.701564,1881162.641
Bronx,2,229.02,22902,2022902,E,BX41,Mount Hope,3707,4270.080865,1042641.419
Bronx,2,194,19400,2019400,E,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,15570.64825,8717992.079
Bronx,2,264,26400,2026400,I,BX52,Schuylerville-Throgs Neck-Edgewater Park,3703,9594.61811,4599515.301
Queens,4,1459,145900,4145900,I,QN48,Auburndale,4104,8558.382275,4007243.477
Queens,4,1207,120700,4120700,I,QN52,East Flushing,4103,13731.56156,7440064.838
Manhattan,1,216,21600,1021600,E,MN11,Central Harlem South,3803,5689.080188,1864443.109
Manhattan,1,201.02,20102,1020102,E,MN11,Central Harlem South,3803,3747.598377,900021.1694
Staten Island,5,96.01,9601,5009601,I,SI36,Old Town-Dongan Hills-South Beach,3902,13035.26415,8357605.893
Manhattan,1,242,24200,1024200,E,MN34,East Harlem North,3804,9377.143242,3726881.165
Manhattan,1,237,23700,1023700,E,MN04,Hamilton Heights,3802,7073.958709,2899906.28
Manhattan,1,241,24100,1024100,E,MN36,Washington Heights South,3801,6496.571838,1871813.033
Brooklyn,3,56.01,5601,3005601,I,BK31,Bay Ridge,4013,6884.636443,1818781.264
Manhattan,1,144.02,14402,1014402,I,MN32,Yorkville,3805,6923.609935,1886718.57
Manhattan,1,152,15200,1015200,I,MN32,Yorkville,3805,9444.373337,1920711.353
Manhattan,1,26.02,2602,1002602,I,MN28,Lower East Side,3809,4491.20372,1114857.277
Manhattan,1,32,3200,1003200,I,MN22,East Village,3809,6358.435389,2335526.717
Bronx,2,365.01,36501,2036501,E,BX17,East Tremont,3705,5997.908354,1030821.701
Manhattan,1,33,3300,1003300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,8170.756133,3677727.513
Manhattan,1,39,3900,1003900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,12677.56689,3618081.546
Manhattan,1,188,18800,1018800,E,MN34,East Harlem North,3804,5109.458386,1599420.538
Manhattan,1,218,21800,1021800,E,MN11,Central Harlem South,3803,5775.547905,1958684.975
Bronx,2,185,18500,2018500,E,BX35,Morrisania-Melrose,3705,10345.84299,4430560.092
Bronx,2,83,8300,2008300,E,BX33,Longwood,3710,6858.859009,2303687.932
Bronx,2,85,8500,2008500,E,BX33,Longwood,3710,6463.499371,1966131.611
Bronx,2,383.01,38301,2038301,E,BX40,Fordham South,3707,4142.370013,1030540.529
Bronx,2,237.02,23702,2023702,I,BX05,Bedford Park-Fordham North,3706,3384.187127,515656.687
Bronx,2,41,4100,2004100,E,BX39,Mott Haven-Port Morris,3710,6688.412819,1977775.597
Bronx,2,241,24100,2024100,E,BX41,Mount Hope,3707,5333.715898,1447513.707
Manhattan,1,87,8700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5579.480631,1780834.118
Manhattan,1,91,9100,1009100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5743.393499,1927040.052
Manhattan,1,52,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5790.388176,1815428.909
Manhattan,1,54,5400,1005400,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5588.637083,1809255.636
Manhattan,1,157,15700,1015700,I,MN14,Lincoln Square,3806,5778.035079,1965505.626
Manhattan,1,155,15500,1015500,I,MN14,Lincoln Square,3806,7670.851192,2035791.006
Bronx,2,237.03,23703,2023703,E,BX40,Fordham South,3707,4924.111366,1071852.076
Manhattan,1,201.01,20101,1020101,I,MN09,Morningside Heights,3802,3329.678546,593177.1243
Manhattan,1,203,20300,1020300,I,MN09,Morningside Heights,3802,6065.202613,1916856.639
Manhattan,1,207.01,20701,1020701,E,MN09,Morningside Heights,3802,2984.717382,508167.7661
Manhattan,1,167,16700,1016700,I,MN12,Upper West Side,3806,7990.420409,2195172.132
Manhattan,1,232,23200,1023200,E,MN03,Central Harlem North-Polo Grounds,3803,5761.012504,1943381.002
Manhattan,1,259,25900,1025900,E,MN03,Central Harlem North-Polo Grounds,3803,5513.222176,812094.9351
Manhattan,1,221.02,22102,1022102,E,MN03,Central Harlem North-Polo Grounds,3803,4893.839247,1065533.605
Manhattan,1,230,23000,1023000,E,MN03,Central Harlem North-Polo Grounds,3803,5672.967747,1869850.621
Bronx,2,165,16500,2016500,I,BX01,Claremont-Bathgate,3705,7491.009901,2041030.001
Bronx,2,151,15100,2015100,E,BX35,Morrisania-Melrose,3705,7589.502139,2250940.536
Bronx,2,153,15300,2015300,E,BX75,Crotona Park East,3705,7313.935782,2522690.092
Manhattan,1,171,17100,1017100,I,MN12,Upper West Side,3806,6578.842764,2262383.05
Manhattan,1,148.02,14802,1014802,I,MN40,Upper East Side-Carnegie Hill,3805,4691.030684,1351072.815
Manhattan,1,158.01,15801,1015801,I,MN40,Upper East Side-Carnegie Hill,3805,4692.931812,1353075.868
Manhattan,1,251,25100,1025100,I,MN36,Washington Heights South,3801,5376.09024,1716083.428
Manhattan,1,253,25300,1025300,E,MN36,Washington Heights South,3801,5651.315648,1822865.879
Bronx,2,173,17300,2017300,E,BX14,East Concourse-Concourse Village,3708,7187.496352,1774688.073
Bronx,2,183.01,18301,2018301,E,BX14,East Concourse-Concourse Village,3708,4067.508088,719418.2417
Bronx,2,183.02,18302,2018302,I,BX14,East Concourse-Concourse Village,3708,4627.124714,1208451.065
Manhattan,1,271,27100,1027100,E,MN35,Washington Heights North,3801,6484.392419,2075200.994
Manhattan,1,273,27300,1027300,I,MN35,Washington Heights North,3801,8363.977021,1902954.472
Manhattan,1,295,29500,1029500,E,MN01,Marble Hill-Inwood,3801,5236.023927,1459956.601
Manhattan,1,297,29700,1029700,I,MN99,park-cemetery-etc-Manhattan,3801,20552.1717,9961610.788
Bronx,2,25,2500,2002500,E,BX39,Mott Haven-Port Morris,3710,5019.282228,1372151.458
Bronx,2,39,3900,2003900,E,BX39,Mott Haven-Port Morris,3710,7427.77835,2326464.755
Manhattan,1,40,4000,1004000,I,MN22,East Village,3809,5563.56269,1927636.944
Manhattan,1,42,4200,1004200,I,MN22,East Village,3809,5672.801187,932087.7986
Manhattan,1,61,6100,1006100,I,MN23,West Village,3810,5022.82162,1528503.945
Manhattan,1,69,6900,1006900,I,MN23,West Village,3810,7535.325615,2350754.137
Bronx,2,239,23900,2023900,E,BX40,Fordham South,3707,7305.928619,1913175.127
Bronx,2,27.01,2701,2002701,E,BX39,Mott Haven-Port Morris,3710,4100.513656,875817.5892
Bronx,2,27.02,2702,2002702,E,BX39,Mott Haven-Port Morris,3710,6087.900399,1677797.879
Bronx,2,177.01,17701,2017701,E,BX14,East Concourse-Concourse Village,3708,5248.099896,1147267.662
Manhattan,1,77,7700,1007700,I,MN23,West Village,3810,5763.163632,1923495.964
Manhattan,1,81,8100,1008100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5683.393433,1875912.505
Manhattan,1,175,17500,1017500,I,MN12,Upper West Side,3806,6483.803795,2318093.999
Manhattan,1,179,17900,1017900,I,MN12,Upper West Side,3806,6438.490818,2278484.24
Manhattan,1,71,7100,1007100,I,MN23,West Village,3810,6601.177174,1775764.293
Bronx,2,397,39700,2039700,I,BX06,Belmont,3705,10992.87155,5542439.325
Bronx,2,135,13500,2013500,E,BX35,Morrisania-Melrose,3705,6997.169134,1807152.78
Manhattan,1,143,14300,1014300,I,MN99,park-cemetery-etc-Manhattan,3806,32721.41196,38312333.22
Manhattan,1,173,17300,1017300,I,MN12,Upper West Side,3806,5735.895305,1921881.151
Bronx,2,413,41300,2041300,E,BX05,Bedford Park-Fordham North,3706,6383.261384,1865502.755
Bronx,2,419,41900,2041900,E,BX43,Norwood,3706,8588.723392,3505470.565
Bronx,2,415,41500,2041500,E,BX05,Bedford Park-Fordham North,3706,5181.193202,1471378.099
Bronx,2,425,42500,2042500,E,BX43,Norwood,3706,8348.977231,3154915.424
Bronx,2,56,5600,2005600,E,BX08,West Farms-Bronx River,3709,5033.520178,1511686.237
Bronx,2,62,6200,2006200,E,BX08,West Farms-Bronx River,3709,7175.71355,2035611.058
Bronx,2,37,3700,2003700,E,BX39,Mott Haven-Port Morris,3710,5545.814065,1787327.235
Bronx,2,383.02,38302,2038302,E,BX40,Fordham South,3707,8039.323772,1565115.531
Bronx,2,399.02,39902,2039902,E,BX05,Bedford Park-Fordham North,3706,5160.370894,1309646.425
Bronx,2,227.01,22701,2022701,E,BX41,Mount Hope,3707,4863.060352,1243187.067
Bronx,2,233.01,23301,2023301,E,BX41,Mount Hope,3707,4498.012361,1272774.331
Bronx,2,179.01,17901,2017901,E,BX14,East Concourse-Concourse Village,3708,3668.116725,825937.0845
Bronx,2,197,19700,2019700,E,BX63,West Concourse,3708,5397.637754,1592663.252
Bronx,2,389,38900,2038900,E,BX06,Belmont,3705,5457.19901,1860955.273
Bronx,2,373,37300,2037300,E,BX17,East Tremont,3705,7219.741807,1864932.618
Bronx,2,60,6000,2006000,I,BX75,Crotona Park East,3705,7812.710639,3416186.836
Manhattan,1,195,19500,1019500,I,MN09,Morningside Heights,3802,6579.740598,2338296.424
Manhattan,1,199,19900,1019900,I,MN09,Morningside Heights,3802,6655.708009,2406577.277
Queens,4,711,71100,4071100,I,QN17,Forest Hills,4108,12845.68551,3951135.946
Queens,4,723,72300,4072300,I,QN17,Forest Hills,4108,10411.72965,5060335.813
Queens,4,737,73700,4073700,I,QN17,Forest Hills,4108,6137.73844,2268850.433
Bronx,2,133,13300,2013300,E,BX35,Morrisania-Melrose,3705,5723.849904,1734820.311
Bronx,2,356,35600,2035600,I,BX03,Eastchester-Edenwald-Baychester,3702,12236.91252,4229647.656
Bronx,2,462.02,46202,2046202,E,BX13,Co-op City,3703,23149.80761,10306194.4
Bronx,2,371,37100,2037100,E,BX17,East Tremont,3705,6323.450768,2128494.74
Bronx,2,393,39300,2039300,E,BX06,Belmont,3705,7785.518846,1970412.362
Queens,4,918,91800,4091800,I,QN99,park-cemetery-etc-Queens,4114,20948.78079,12113532.07
Staten Island,5,303.01,30301,5030301,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,18499.15224,7812086.829
Manhattan,1,80,8000,1008000,I,MN20,Murray Hill-Kips Bay,3808,5682.15372,1855976.669
Staten Island,5,303.02,30302,5030302,I,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,3903,13923.14147,9788180.292
Manhattan,1,47,4700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,5987.209422,1780551.058
Staten Island,5,81,8100,5008100,E,SI22,West New Brighton-New Brighton-St. George,3903,12153.87511,8357981.936
Staten Island,5,189.02,18902,5018902,I,SI05,New Springville-Bloomfield-Travis,3902,13915.75131,8556545.554
Brooklyn,3,610.04,61004,3061004,E,BK19,Brighton Beach,4018,7052.036222,2384898.608
Brooklyn,3,612,61200,3061200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,7180.601635,2130753.467
Brooklyn,3,5.02,502,3000502,I,BK09,Brooklyn Heights-Cobble Hill,4004,4866.823298,1038510.38
Brooklyn,3,555,55500,3055500,I,BK73,North Side-South Side,4001,7343.450919,2846181.372
Brooklyn,3,1178,117800,3117800,E,BK83,Cypress Hills-City Line,4008,5868.456474,1539547.703
Bronx,2,224.01,22401,2022401,E,BX49,Pelham Parkway,3704,5157.44918,925234.4754
Queens,4,942.03,94203,4094203,E,QN12,Hammels-Arverne-Edgemere,4114,12045.94913,5483245.418
Staten Island,5,36,3600,5003600,I,SI37,Stapleton-Rosebank,3903,10581.96305,4477226.625
Staten Island,5,40,4000,5004000,E,SI08,Grymes Hill-Clifton-Fox Hills,3903,16609.43413,12712716.58
Brooklyn,3,464,46400,3046400,E,BK88,Borough Park,4014,6253.534015,1762932.757
Brooklyn,3,474,47400,3047400,E,BK88,Borough Park,4014,6422.104553,1892923.476
Queens,4,654,65400,4065400,I,QN05,Rosedale,4105,16437.09862,7503017.451
Staten Island,5,128.05,12805,5012805,I,SI25,Oakwood-Oakwood Beach,3901,14425.433,10621993.92
Brooklyn,3,886,88600,3088600,E,BK96,Rugby-Remsen Village,4010,6406.139884,1935334.277
Brooklyn,3,888,88800,3088800,E,BK96,Rugby-Remsen Village,4010,6449.767767,2165827.147
Queens,4,769.01,76901,4076901,I,QN17,Forest Hills,4108,7581.951115,1931532.758
Queens,4,769.02,76902,4076902,I,QN17,Forest Hills,4108,4404.5684,1084744.137
Staten Island,5,128.04,12804,5012804,I,SI45,New Dorp-Midland Beach,3902,14734.71317,9426117.159
Staten Island,5,128.06,12806,5012806,I,SI25,Oakwood-Oakwood Beach,3901,16908.42027,13888760.15
Brooklyn,3,13,1300,3001300,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,7513.460228,3139245.362
Brooklyn,3,47,4700,3004700,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,9926.016269,2892504.925
Brooklyn,3,51,5100,3005100,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,6036.165379,1959926.96
Brooklyn,3,549,54900,3054900,E,BK73,North Side-South Side,4001,6845.77556,2097786.273
Brooklyn,3,551,55100,3055100,E,BK73,North Side-South Side,4001,7122.677206,2510928.248
Brooklyn,3,449,44900,3044900,I,BK90,East Williamsburg,4001,33958.11143,22962571.39
Brooklyn,3,593,59300,3059300,I,BK76,Greenpoint,4001,6065.459409,2033803.83
Manhattan,1,97,9700,1009700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5655.110273,1860580.92
Manhattan,1,103,10300,1010300,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,5699.238165,1875918.143
Staten Island,5,156.02,15602,5015602,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,13471.91284,9487433.132
Staten Island,5,170.11,17011,5017011,I,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,3901,11440.39149,7742031.881
Staten Island,5,64,6400,5006400,E,SI14,Grasmere-Arrochar-Ft. Wadsworth,3902,12727.2371,7644306.783
Queens,4,1385.01,138501,4138501,I,QN42,Oakland Gardens,4104,14620.43715,11199241
Queens,4,1471,147100,4147100,I,QN46,Bayside-Bayside Hills,4104,10200.51936,4561906.57
Bronx,2,230,23000,2023000,E,BX37,Van Nest-Morris Park-Westchester Square,3704,6485.464019,1717138.95
Staten Island,5,70,7000,5007000,E,SI36,Old Town-Dongan Hills-South Beach,3902,26519.44796,28727547.95
Queens,4,1032.02,103202,4103202,E,QN15,Far Rockaway-Bayswater,4114,11703.2883,7675565.695
Queens,4,366,36600,4036600,I,QN08,St. Albans,4112,11239.1987,3986949.975
Manhattan,1,78,7800,1007800,I,MN20,Murray Hill-Kips Bay,3808,5546.867245,1912109.621
Manhattan,1,37,3700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,11697.05865,4109795.962
Manhattan,1,49,4900,1004900,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,6676.606065,2226124.311
Queens,4,63,6300,4006300,E,QN70,Astoria,4101,6357.914009,2288182.617
Queens,4,71,7100,4007100,I,QN71,Old Astoria,4101,8689.507037,2102179.772
Queens,4,73,7300,4007300,E,QN71,Old Astoria,4101,4968.583586,1522211.557
Queens,4,317,31700,4031700,I,QN72,Steinway,4101,15136.30015,7595148.25
Manhattan,1,192,19200,1019200,E,MN34,East Harlem North,3804,7754.215667,2038805.999
Brooklyn,3,1,100,3000100,I,BK09,Brooklyn Heights-Cobble Hill,4004,6527.768875,2236510.471
Brooklyn,3,21,2100,3002100,I,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,12735.72322,5707257.194
Brooklyn,3,477,47700,3047700,I,BK90,East Williamsburg,4001,8710.530136,2342852.906
Brooklyn,3,481,48100,3048100,I,BK90,East Williamsburg,4001,5314.739326,1629522.208
Brooklyn,3,565,56500,3056500,I,BK76,Greenpoint,4001,6717.581837,2557074.304
Brooklyn,3,3.01,301,3000301,I,BK09,Brooklyn Heights-Cobble Hill,4004,6441.358747,2152333.307
Brooklyn,3,7,700,3000700,I,BK09,Brooklyn Heights-Cobble Hill,4004,6287.856003,1916981.899
Bronx,2,334,33400,2033400,I,BX99,park-cemetery-etc-Bronx,3705,32570.79612,33678614.58
Brooklyn,3,958,95800,3095800,E,BK50,Canarsie,4009,6859.070496,2522663.379
Brooklyn,3,960,96000,3096000,I,BK50,Canarsie,4009,11062.66285,4574022.536
Brooklyn,3,76,7600,3007600,E,BK32,Sunset Park West,4012,4980.047514,1510401.691
Bronx,2,61,6100,2006100,I,BX14,East Concourse-Concourse Village,3708,8375.012858,2613103.768
Brooklyn,3,340,34000,3034000,I,BK21,Seagate-Coney Island,4018,7165.49779,1419227.627
Manhattan,1,257,25700,1025700,I,MN11,Central Harlem South,3803,6060.118868,1550590.157
Brooklyn,3,53,5300,3005300,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,55185.36966,17696689.81
Brooklyn,3,136,13600,3013600,I,BK31,Bay Ridge,4013,8226.98004,2312743.088
Brooklyn,3,563,56300,3056300,E,BK76,Greenpoint,4001,8210.172775,3983455.328
Queens,4,1093,109300,4109300,I,QN46,Bayside-Bayside Hills,4104,18926.57971,11541491.31
Bronx,2,59.02,5902,2005902,E,BX14,East Concourse-Concourse Village,3708,5191.757428,764814.8573
Manhattan,1,235.01,23501,1023501,E,MN04,Hamilton Heights,3802,5515.13597,1929062.747
Manhattan,1,239,23900,1023900,E,MN36,Washington Heights South,3801,3636.834919,686743.853
Manhattan,1,267,26700,1026700,E,MN35,Washington Heights North,3801,3868.793089,519544.585
Manhattan,1,197.01,19701,1019701,I,MN09,Morningside Heights,3802,10250.86993,2537859.592
Manhattan,1,162,16200,1016200,E,MN33,East Harlem South,3804,10030.18647,2924177.032
Manhattan,1,178,17800,1017800,I,MN34,East Harlem North,3804,6844.586661,2663050.097
Queens,4,87,8700,4008700,E,QN71,Old Astoria,4101,7308.237419,2721436.866
Manhattan,1,238.02,23802,1023802,I,MN31,Lenox Hill-Roosevelt Island,3805,10509.91894,2704434.025
Queens,4,99,9900,4009900,I,QN99,park-cemetery-etc-Queens,4101,8570.318019,2675890.515
Manhattan,1,311,31100,1031100,I,MN99,park-cemetery-etc-Manhattan,3801,27544.78391,7795105.028
Brooklyn,3,54,5400,3005400,E,BK31,Bay Ridge,4013,7538.724289,1740560.579
Manhattan,1,86.02,8602,1008602,I,MN19,Turtle Bay-East Midtown,3808,5003.030896,1075371.431
Queens,4,189,18900,4018900,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,6262.731914,2343199.578
