,LocationID,Borough,Zone
2118,186,Manhattan,Penn Station/Madison Sq West
2119,238,Manhattan,Upper West Side North
2120,246,Manhattan,West Chelsea/Hudson Yards
2121,262,Manhattan,Yorkville East
2122,239,Manhattan,Upper West Side South
2123,158,Manhattan,Meatpacking/West Village West
2124,164,Manhattan,Midtown South
2125,137,Manhattan,Kips Bay
2126,68,Manhattan,East Chelsea
2127,209,Manhattan,Seaport
2128,79,Manhattan,East Village
2129,107,Manhattan,Gramercy
2130,100,Manhattan,Garment District
2131,186,Manhattan,Penn Station/Madison Sq West
2132,263,Manhattan,Yorkville West
2133,223,Queens,Steinway
2134,264,Unknown,NV
2135,125,Manhattan,Hudson Sq
2136,186,Manhattan,Penn Station/Madison Sq West
2137,90,Manhattan,Flatiron
2138,4,Manhattan,Alphabet City
2139,79,Manhattan,East Village
2140,114,Manhattan,Greenwich Village South
2141,161,Manhattan,Midtown Center
2142,158,Manhattan,Meatpacking/West Village West
2143,233,Manhattan,UN/Turtle Bay South
2144,132,Queens,JFK Airport
2145,7,Queens,Astoria
2146,161,Manhattan,Midtown Center
2147,231,Manhattan,TriBeCa/Civic Center
2148,148,Manhattan,Lower East Side
2149,161,Manhattan,Midtown Center
2150,237,Manhattan,Upper East Side South
2151,161,Manhattan,Midtown Center
2152,170,Manhattan,Murray Hill
2153,237,Manhattan,Upper East Side South
2154,79,Manhattan,East Village
2155,106,Brooklyn,Gowanus
2156,132,Queens,JFK Airport
2157,141,Manhattan,Lenox Hill West
2158,264,Unknown,NV
2159,138,Queens,LaGuardia Airport
2160,68,Manhattan,East Chelsea
2161,236,Manhattan,Upper East Side North
2162,170,Manhattan,Murray Hill
2163,45,Manhattan,Chinatown
2164,163,Manhattan,Midtown North
2165,100,Manhattan,Garment District
2166,166,Manhattan,Morningside Heights
2167,125,Manhattan,Hudson Sq
2168,239,Manhattan,Upper West Side South
2169,226,Queens,Sunnyside
2170,75,Manhattan,East Harlem South
2171,140,Manhattan,Lenox Hill East
2172,229,Manhattan,Sutton Place/Turtle Bay North
2173,186,Manhattan,Penn Station/Madison Sq West
2174,237,Manhattan,Upper East Side South
2175,230,Manhattan,Times Sq/Theatre District
2176,87,Manhattan,Financial District North
2177,264,Unknown,NV
2178,166,Manhattan,Morningside Heights
2179,68,Manhattan,East Chelsea
2180,100,Manhattan,Garment District
2181,132,Queens,JFK Airport
2182,48,Manhattan,Clinton East
2183,163,Manhattan,Midtown North
2184,146,Queens,Long Island City/Queens Plaza
2185,239,Manhattan,Upper West Side South
2186,263,Manhattan,Yorkville West
2187,158,Manhattan,Meatpacking/West Village West
2188,107,Manhattan,Gramercy
2189,164,Manhattan,Midtown South
2190,238,Manhattan,Upper West Side North
2191,246,Manhattan,West Chelsea/Hudson Yards
2192,262,Manhattan,Yorkville East
2193,161,Manhattan,Midtown Center
2194,234,Manhattan,Union Sq
2195,100,Manhattan,Garment District
2196,230,Manhattan,Times Sq/Theatre District
2197,163,Manhattan,Midtown North
2198,100,Manhattan,Garment District
2199,238,Manhattan,Upper West Side North
2200,138,Queens,LaGuardia Airport
2201,79,Manhattan,East Village
2202,113,Manhattan,Greenwich Village North
2203,164,Manhattan,Midtown South
2204,13,Manhattan,Battery Park City
2205,114,Manhattan,Greenwich Village South
2206,170,Manhattan,Murray Hill
2207,224,Manhattan,Stuy Town/Peter Cooper Village
2208,230,Manhattan,Times Sq/Theatre District
2209,13,Manhattan,Battery Park City
2210,90,Manhattan,Flatiron
2211,231,Manhattan,TriBeCa/Civic Center
2212,125,Manhattan,Hudson Sq
2213,170,Manhattan,Murray Hill
2214,231,Manhattan,TriBeCa/Civic Center
2215,142,Manhattan,Lincoln Square East
2216,239,Manhattan,Upper West Side South
2217,68,Manhattan,East Chelsea
2218,43,Manhattan,Central Park
2219,161,Manhattan,Midtown Center
2220,113,Manhattan,Greenwich Village North
2221,263,Manhattan,Yorkville West
2222,186,Manhattan,Penn Station/Madison Sq West
2223,238,Manhattan,Upper West Side North
2224,142,Manhattan,Lincoln Square East
2225,113,Manhattan,Greenwich Village North
2226,186,Manhattan,Penn Station/Madison Sq West
2227,158,Manhattan,Meatpacking/West Village West
2228,74,Manhattan,East Harlem North
2229,138,Queens,LaGuardia Airport
2230,141,Manhattan,Lenox Hill West
2231,79,Manhattan,East Village
2232,164,Manhattan,Midtown South
2233,164,Manhattan,Midtown South
2234,68,Manhattan,East Chelsea
2235,100,Manhattan,Garment District
2236,79,Manhattan,East Village
2237,163,Manhattan,Midtown North
2238,68,Manhattan,East Chelsea
2239,237,Manhattan,Upper East Side South
2240,48,Manhattan,Clinton East
2241,231,Manhattan,TriBeCa/Civic Center
2242,113,Manhattan,Greenwich Village North
2243,163,Manhattan,Midtown North
2244,90,Manhattan,Flatiron
2245,264,Unknown,NV
2246,140,Manhattan,Lenox Hill East
2247,107,Manhattan,Gramercy
2248,48,Manhattan,Clinton East
2249,158,Manhattan,Meatpacking/West Village West
2250,237,Manhattan,Upper East Side South
2251,161,Manhattan,Midtown Center
2252,113,Manhattan,Greenwich Village North
2253,239,Manhattan,Upper West Side South
2254,161,Manhattan,Midtown Center
2255,141,Manhattan,Lenox Hill West
2256,142,Manhattan,Lincoln Square East
2257,230,Manhattan,Times Sq/Theatre District
2258,43,Manhattan,Central Park
2259,164,Manhattan,Midtown South
2260,239,Manhattan,Upper West Side South
2261,138,Queens,LaGuardia Airport
2262,263,Manhattan,Yorkville West
2263,137,Manhattan,Kips Bay
2264,148,Manhattan,Lower East Side
2265,90,Manhattan,Flatiron
2266,142,Manhattan,Lincoln Square East
2267,211,Manhattan,SoHo
2268,75,Manhattan,East Harlem South
2269,233,Manhattan,UN/Turtle Bay South
2270,262,Manhattan,Yorkville East
2271,234,Manhattan,Union Sq
2272,68,Manhattan,East Chelsea
2273,264,Unknown,NV
2274,162,Manhattan,Midtown East
2275,186,Manhattan,Penn Station/Madison Sq West
2276,161,Manhattan,Midtown Center
2277,249,Manhattan,West Village
2278,79,Manhattan,East Village
2279,236,Manhattan,Upper East Side North
2280,107,Manhattan,Gramercy
2281,48,Manhattan,Clinton East
2282,141,Manhattan,Lenox Hill West
2283,234,Manhattan,Union Sq
2284,231,Manhattan,TriBeCa/Civic Center
2285,162,Manhattan,Midtown East
2286,68,Manhattan,East Chelsea
2287,186,Manhattan,Penn Station/Madison Sq West
2288,234,Manhattan,Union Sq
2289,211,Manhattan,SoHo
2290,161,Manhattan,Midtown Center
2291,113,Manhattan,Greenwich Village North
2292,234,Manhattan,Union Sq
2293,41,Manhattan,Central Harlem
2294,164,Manhattan,Midtown South
2295,79,Manhattan,East Village
2296,264,Unknown,NV
2297,79,Manhattan,East Village
2298,236,Manhattan,Upper East Side North
2299,234,Manhattan,Union Sq
2300,238,Manhattan,Upper West Side North
2301,138,Queens,LaGuardia Airport
2302,237,Manhattan,Upper East Side South
2303,170,Manhattan,Murray Hill
2304,186,Manhattan,Penn Station/Madison Sq West
2305,231,Manhattan,TriBeCa/Civic Center
2306,158,Manhattan,Meatpacking/West Village West
2307,255,Brooklyn,Williamsburg (North Side)
2308,262,Manhattan,Yorkville East
2309,79,Manhattan,East Village
2310,132,Queens,JFK Airport
2311,238,Manhattan,Upper West Side North
2312,161,Manhattan,Midtown Center
2313,142,Manhattan,Lincoln Square East
2314,142,Manhattan,Lincoln Square East
2315,140,Manhattan,Lenox Hill East
2316,43,Manhattan,Central Park
2317,74,Manhattan,East Harlem North
2318,151,Manhattan,Manhattan Valley
2319,140,Manhattan,Lenox Hill East
2320,170,Manhattan,Murray Hill
2321,234,Manhattan,Union Sq
2322,239,Manhattan,Upper West Side South
2323,90,Manhattan,Flatiron
2324,249,Manhattan,West Village
2325,236,Manhattan,Upper East Side North
2326,231,Manhattan,TriBeCa/Civic Center
2327,234,Manhattan,Union Sq
2328,148,Manhattan,Lower East Side
2329,261,Manhattan,World Trade Center
2330,249,Manhattan,West Village
2331,79,Manhattan,East Village
2332,164,Manhattan,Midtown South
2333,230,Manhattan,Times Sq/Theatre District
2334,162,Manhattan,Midtown East
2335,230,Manhattan,Times Sq/Theatre District
2336,163,Manhattan,Midtown North
2337,234,Manhattan,Union Sq
2338,43,Manhattan,Central Park
2339,162,Manhattan,Midtown East
2340,114,Manhattan,Greenwich Village South
2341,170,Manhattan,Murray Hill
2342,164,Manhattan,Midtown South
2343,164,Manhattan,Midtown South
2344,264,Unknown,NV
2345,68,Manhattan,East Chelsea
2346,152,Manhattan,Manhattanville
2347,264,Unknown,NV
2348,186,Manhattan,Penn Station/Madison Sq West
2349,48,Manhattan,Clinton East
2350,164,Manhattan,Midtown South
2351,262,Manhattan,Yorkville East
2352,237,Manhattan,Upper East Side South
2353,90,Manhattan,Flatiron
2354,141,Manhattan,Lenox Hill West
2355,238,Manhattan,Upper West Side North
2356,142,Manhattan,Lincoln Square East
2357,143,Manhattan,Lincoln Square West
2358,4,Manhattan,Alphabet City
2359,13,Manhattan,Battery Park City
2360,158,Manhattan,Meatpacking/West Village West
2361,138,Queens,LaGuardia Airport
2362,137,Manhattan,Kips Bay
2363,161,Manhattan,Midtown Center
2364,144,Manhattan,Little Italy/NoLiTa
2365,237,Manhattan,Upper East Side South
2366,229,Manhattan,Sutton Place/Turtle Bay North
2367,164,Manhattan,Midtown South
2368,161,Manhattan,Midtown Center
2369,113,Manhattan,Greenwich Village North
2370,107,Manhattan,Gramercy
2371,161,Manhattan,Midtown Center
2372,143,Manhattan,Lincoln Square West
2373,237,Manhattan,Upper East Side South
2374,162,Manhattan,Midtown East
2375,161,Manhattan,Midtown Center
2376,262,Manhattan,Yorkville East
2377,138,Queens,LaGuardia Airport
2378,236,Manhattan,Upper East Side North
2379,162,Manhattan,Midtown East
2380,43,Manhattan,Central Park
2381,237,Manhattan,Upper East Side South
2382,163,Manhattan,Midtown North
2383,164,Manhattan,Midtown South
2384,229,Manhattan,Sutton Place/Turtle Bay North
2385,68,Manhattan,East Chelsea
2386,186,Manhattan,Penn Station/Madison Sq West
2387,234,Manhattan,Union Sq
2388,236,Manhattan,Upper East Side North
2389,163,Manhattan,Midtown North
2390,132,Queens,JFK Airport
2391,264,Unknown,NV
2392,161,Manhattan,Midtown Center
2393,249,Manhattan,West Village
2394,66,Brooklyn,DUMBO/Vinegar Hill
2395,236,Manhattan,Upper East Side North
2396,68,Manhattan,East Chelsea
2397,238,Manhattan,Upper West Side North
2398,229,Manhattan,Sutton Place/Turtle Bay North
2399,107,Manhattan,Gramercy
2400,151,Manhattan,Manhattan Valley
2401,247,Bronx,West Concourse
2402,25,Brooklyn,Boerum Hill
2403,239,Manhattan,Upper West Side South
2404,238,Manhattan,Upper West Side North
2405,43,Manhattan,Central Park
2406,238,Manhattan,Upper West Side North
2407,186,Manhattan,Penn Station/Madison Sq West
2408,113,Manhattan,Greenwich Village North
2409,87,Manhattan,Financial District North
2410,239,Manhattan,Upper West Side South
2411,151,Manhattan,Manhattan Valley
2412,231,Manhattan,TriBeCa/Civic Center
2413,164,Manhattan,Midtown South
2414,113,Manhattan,Greenwich Village North
2415,164,Manhattan,Midtown South
2416,132,Queens,JFK Airport
2417,231,Manhattan,TriBeCa/Civic Center
2418,234,Manhattan,Union Sq
2419,262,Manhattan,Yorkville East
2420,137,Manhattan,Kips Bay
2421,50,Manhattan,Clinton West
2422,229,Manhattan,Sutton Place/Turtle Bay North
2423,148,Manhattan,Lower East Side
2424,237,Manhattan,Upper East Side South
2425,75,Manhattan,East Harlem South
2426,230,Manhattan,Times Sq/Theatre District
2427,170,Manhattan,Murray Hill
2428,107,Manhattan,Gramercy
2429,161,Manhattan,Midtown Center
2430,68,Manhattan,East Chelsea
2431,186,Manhattan,Penn Station/Madison Sq West
2432,79,Manhattan,East Village
2433,170,Manhattan,Murray Hill
2434,264,Unknown,NV
2435,79,Manhattan,East Village
2436,148,Manhattan,Lower East Side
2437,164,Manhattan,Midtown South
2438,107,Manhattan,Gramercy
2439,230,Manhattan,Times Sq/Theatre District
2440,236,Manhattan,Upper East Side North
2441,249,Manhattan,West Village
2442,263,Manhattan,Yorkville West
2443,113,Manhattan,Greenwich Village North
2444,163,Manhattan,Midtown North
2445,163,Manhattan,Midtown North
2446,144,Manhattan,Little Italy/NoLiTa
2447,48,Manhattan,Clinton East
2448,138,Queens,LaGuardia Airport
2449,161,Manhattan,Midtown Center
2450,90,Manhattan,Flatiron
2451,162,Manhattan,Midtown East
2452,262,Manhattan,Yorkville East
2453,137,Manhattan,Kips Bay
2454,79,Manhattan,East Village
2455,79,Manhattan,East Village
2456,238,Manhattan,Upper West Side North
2457,141,Manhattan,Lenox Hill West
2458,141,Manhattan,Lenox Hill West
2459,132,Queens,JFK Airport
2460,13,Manhattan,Battery Park City
2461,186,Manhattan,Penn Station/Madison Sq West
2462,236,Manhattan,Upper East Side North
2463,48,Manhattan,Clinton East
2464,113,Manhattan,Greenwich Village North
2465,87,Manhattan,Financial District North
2466,107,Manhattan,Gramercy
2467,148,Manhattan,Lower East Side
2468,138,Queens,LaGuardia Airport
2469,68,Manhattan,East Chelsea
2470,163,Manhattan,Midtown North
2471,229,Manhattan,Sutton Place/Turtle Bay North
2472,107,Manhattan,Gramercy
2473,87,Manhattan,Financial District North
2474,262,Manhattan,Yorkville East
2475,229,Manhattan,Sutton Place/Turtle Bay North
2476,161,Manhattan,Midtown Center
2477,239,Manhattan,Upper West Side South
2478,170,Manhattan,Murray Hill
2479,24,Manhattan,Bloomingdale
2480,141,Manhattan,Lenox Hill West
2481,142,Manhattan,Lincoln Square East
2482,162,Manhattan,Midtown East
2483,68,Manhattan,East Chelsea
2484,166,Manhattan,Morningside Heights
2485,233,Manhattan,UN/Turtle Bay South
2486,211,Manhattan,SoHo
2487,143,Manhattan,Lincoln Square West
2488,170,Manhattan,Murray Hill
2489,144,Manhattan,Little Italy/NoLiTa
2490,141,Manhattan,Lenox Hill West
2491,261,Manhattan,World Trade Center
2492,170,Manhattan,Murray Hill
2493,48,Manhattan,Clinton East
2494,229,Manhattan,Sutton Place/Turtle Bay North
2495,162,Manhattan,Midtown East
2496,231,Manhattan,TriBeCa/Civic Center
2497,90,Manhattan,Flatiron
2498,239,Manhattan,Upper West Side South
2499,100,Manhattan,Garment District
2500,237,Manhattan,Upper East Side South
2501,48,Manhattan,Clinton East
2502,107,Manhattan,Gramercy
2503,79,Manhattan,East Village
2504,249,Manhattan,West Village
2505,138,Queens,LaGuardia Airport
2506,162,Manhattan,Midtown East
2507,162,Manhattan,Midtown East
2508,142,Manhattan,Lincoln Square East
2509,4,Manhattan,Alphabet City
2510,158,Manhattan,Meatpacking/West Village West
2511,142,Manhattan,Lincoln Square East
2512,164,Manhattan,Midtown South
2513,234,Manhattan,Union Sq
2514,140,Manhattan,Lenox Hill East
2515,255,Brooklyn,Williamsburg (North Side)
2516,48,Manhattan,Clinton East
2517,249,Manhattan,West Village
2518,48,Manhattan,Clinton East
2519,79,Manhattan,East Village
2520,163,Manhattan,Midtown North
2521,234,Manhattan,Union Sq
2522,236,Manhattan,Upper East Side North
2523,229,Manhattan,Sutton Place/Turtle Bay North
2524,138,Queens,LaGuardia Airport
2525,48,Manhattan,Clinton East
2526,170,Manhattan,Murray Hill
2527,236,Manhattan,Upper East Side North
2528,161,Manhattan,Midtown Center
2529,230,Manhattan,Times Sq/Theatre District
2530,48,Manhattan,Clinton East
2531,107,Manhattan,Gramercy
2532,256,Brooklyn,Williamsburg (South Side)
2533,43,Manhattan,Central Park
2534,249,Manhattan,West Village
2535,68,Manhattan,East Chelsea
2536,142,Manhattan,Lincoln Square East
2537,142,Manhattan,Lincoln Square East
2538,186,Manhattan,Penn Station/Madison Sq West
2539,142,Manhattan,Lincoln Square East
2540,234,Manhattan,Union Sq
2541,229,Manhattan,Sutton Place/Turtle Bay North
2542,107,Manhattan,Gramercy
2543,249,Manhattan,West Village
2544,260,Queens,Woodside
2545,68,Manhattan,East Chelsea
2546,138,Queens,LaGuardia Airport
2547,125,Manhattan,Hudson Sq
2548,151,Manhattan,Manhattan Valley
2549,148,Manhattan,Lower East Side
2550,79,Manhattan,East Village
2551,264,Unknown,NV
2552,87,Manhattan,Financial District North
2553,137,Manhattan,Kips Bay
2554,161,Manhattan,Midtown Center
2555,163,Manhattan,Midtown North
2556,163,Manhattan,Midtown North
2557,137,Manhattan,Kips Bay
2558,141,Manhattan,Lenox Hill West
2559,186,Manhattan,Penn Station/Madison Sq West
2560,236,Manhattan,Upper East Side North
2561,170,Manhattan,Murray Hill
2562,238,Manhattan,Upper West Side North
2563,148,Manhattan,Lower East Side
2564,142,Manhattan,Lincoln Square East
2565,263,Manhattan,Yorkville West
2566,158,Manhattan,Meatpacking/West Village West
2567,161,Manhattan,Midtown Center
2568,239,Manhattan,Upper West Side South
2569,79,Manhattan,East Village
2570,239,Manhattan,Upper West Side South
2571,170,Manhattan,Murray Hill
2572,246,Manhattan,West Chelsea/Hudson Yards
2573,231,Manhattan,TriBeCa/Civic Center
2574,48,Manhattan,Clinton East
2575,148,Manhattan,Lower East Side
2576,79,Manhattan,East Village
2577,88,Manhattan,Financial District South
2578,170,Manhattan,Murray Hill
2579,164,Manhattan,Midtown South
2580,236,Manhattan,Upper East Side North
2581,234,Manhattan,Union Sq
2582,264,Unknown,NV
2583,239,Manhattan,Upper West Side South
2584,229,Manhattan,Sutton Place/Turtle Bay North
2585,162,Manhattan,Midtown East
2586,246,Manhattan,West Chelsea/Hudson Yards
2587,68,Manhattan,East Chelsea
2588,142,Manhattan,Lincoln Square East
2589,239,Manhattan,Upper West Side South
2590,195,Brooklyn,Red Hook
2591,163,Manhattan,Midtown North
2592,142,Manhattan,Lincoln Square East
2593,144,Manhattan,Little Italy/NoLiTa
2594,237,Manhattan,Upper East Side South
2595,143,Manhattan,Lincoln Square West
2596,48,Manhattan,Clinton East
2597,249,Manhattan,West Village
2598,237,Manhattan,Upper East Side South
2599,163,Manhattan,Midtown North
2600,234,Manhattan,Union Sq
2601,79,Manhattan,East Village
2602,79,Manhattan,East Village
2603,132,Queens,JFK Airport
2604,234,Manhattan,Union Sq
2605,43,Manhattan,Central Park
2606,229,Manhattan,Sutton Place/Turtle Bay North
2607,170,Manhattan,Murray Hill
2608,186,Manhattan,Penn Station/Madison Sq West
2609,170,Manhattan,Murray Hill
2610,41,Manhattan,Central Harlem
2611,41,Manhattan,Central Harlem
2612,138,Queens,LaGuardia Airport
2613,236,Manhattan,Upper East Side North
2614,249,Manhattan,West Village
2615,75,Manhattan,East Harlem South
2616,186,Manhattan,Penn Station/Madison Sq West
2617,140,Manhattan,Lenox Hill East
2618,162,Manhattan,Midtown East
2619,138,Queens,LaGuardia Airport
2620,151,Manhattan,Manhattan Valley
2621,186,Manhattan,Penn Station/Madison Sq West
2622,230,Manhattan,Times Sq/Theatre District
2623,141,Manhattan,Lenox Hill West
2624,90,Manhattan,Flatiron
2625,170,Manhattan,Murray Hill
2626,113,Manhattan,Greenwich Village North
2627,144,Manhattan,Little Italy/NoLiTa
2628,161,Manhattan,Midtown Center
2629,132,Queens,JFK Airport
2630,234,Manhattan,Union Sq
2631,230,Manhattan,Times Sq/Theatre District
2632,229,Manhattan,Sutton Place/Turtle Bay North
2633,186,Manhattan,Penn Station/Madison Sq West
2634,236,Manhattan,Upper East Side North
2635,68,Manhattan,East Chelsea
2636,237,Manhattan,Upper East Side South
2637,48,Manhattan,Clinton East
2638,141,Manhattan,Lenox Hill West
2639,234,Manhattan,Union Sq
2640,138,Queens,LaGuardia Airport
2641,144,Manhattan,Little Italy/NoLiTa
2642,237,Manhattan,Upper East Side South
2643,138,Queens,LaGuardia Airport
2644,229,Manhattan,Sutton Place/Turtle Bay North
2645,142,Manhattan,Lincoln Square East
2646,143,Manhattan,Lincoln Square West
2647,68,Manhattan,East Chelsea
2648,100,Manhattan,Garment District
2649,255,Brooklyn,Williamsburg (North Side)
2650,236,Manhattan,Upper East Side North
2651,141,Manhattan,Lenox Hill West
2652,143,Manhattan,Lincoln Square West
2653,234,Manhattan,Union Sq
2654,43,Manhattan,Central Park
2655,263,Manhattan,Yorkville West
2656,142,Manhattan,Lincoln Square East
2657,231,Manhattan,TriBeCa/Civic Center
2658,195,Brooklyn,Red Hook
2659,114,Manhattan,Greenwich Village South
2660,100,Manhattan,Garment District
2661,162,Manhattan,Midtown East
2662,142,Manhattan,Lincoln Square East
2663,158,Manhattan,Meatpacking/West Village West
2664,246,Manhattan,West Chelsea/Hudson Yards
2665,142,Manhattan,Lincoln Square East
2666,164,Manhattan,Midtown South
2667,79,Manhattan,East Village
2668,79,Manhattan,East Village
2669,75,Manhattan,East Harlem South
2670,100,Manhattan,Garment District
2671,239,Manhattan,Upper West Side South
2672,140,Manhattan,Lenox Hill East
2673,161,Manhattan,Midtown Center
2674,262,Manhattan,Yorkville East
2675,234,Manhattan,Union Sq
2676,143,Manhattan,Lincoln Square West
2677,166,Manhattan,Morningside Heights
2678,230,Manhattan,Times Sq/Theatre District
2679,237,Manhattan,Upper East Side South
2680,90,Manhattan,Flatiron
2681,144,Manhattan,Little Italy/NoLiTa
2682,161,Manhattan,Midtown Center
2683,238,Manhattan,Upper West Side North
2684,163,Manhattan,Midtown North
2685,164,Manhattan,Midtown South
2686,152,Manhattan,Manhattanville
2687,164,Manhattan,Midtown South
2688,234,Manhattan,Union Sq
2689,249,Manhattan,West Village
2690,263,Manhattan,Yorkville West
2691,163,Manhattan,Midtown North
2692,236,Manhattan,Upper East Side North
2693,246,Manhattan,West Chelsea/Hudson Yards
2694,263,Manhattan,Yorkville West
2695,186,Manhattan,Penn Station/Madison Sq West
2696,148,Manhattan,Lower East Side
2697,43,Manhattan,Central Park
2698,229,Manhattan,Sutton Place/Turtle Bay North
2699,138,Queens,LaGuardia Airport
2700,140,Manhattan,Lenox Hill East
2701,50,Manhattan,Clinton West
2702,141,Manhattan,Lenox Hill West
2703,233,Manhattan,UN/Turtle Bay South
2704,233,Manhattan,UN/Turtle Bay South
2705,211,Manhattan,SoHo
2706,164,Manhattan,Midtown South
2707,186,Manhattan,Penn Station/Madison Sq West
2708,211,Manhattan,SoHo
2709,163,Manhattan,Midtown North
2710,107,Manhattan,Gramercy
2711,13,Manhattan,Battery Park City
2712,13,Manhattan,Battery Park City
2713,100,Manhattan,Garment District
2714,49,Brooklyn,Clinton Hill
2715,68,Manhattan,East Chelsea
2716,249,Manhattan,West Village
2717,100,Manhattan,Garment District
2718,107,Manhattan,Gramercy
2719,162,Manhattan,Midtown East
2720,209,Manhattan,Seaport
2721,79,Manhattan,East Village
2722,158,Manhattan,Meatpacking/West Village West
2723,231,Manhattan,TriBeCa/Civic Center
2724,234,Manhattan,Union Sq
2725,234,Manhattan,Union Sq
2726,237,Manhattan,Upper East Side South
2727,237,Manhattan,Upper East Side South
2728,13,Manhattan,Battery Park City
2729,162,Manhattan,Midtown East
2730,132,Queens,JFK Airport
2731,186,Manhattan,Penn Station/Madison Sq West
2732,79,Manhattan,East Village
2733,100,Manhattan,Garment District
2734,166,Manhattan,Morningside Heights
2735,158,Manhattan,Meatpacking/West Village West
2736,239,Manhattan,Upper West Side South
2737,186,Manhattan,Penn Station/Madison Sq West
2738,164,Manhattan,Midtown South
2739,186,Manhattan,Penn Station/Madison Sq West
2740,48,Manhattan,Clinton East
2741,75,Manhattan,East Harlem South
2742,50,Manhattan,Clinton West
2743,48,Manhattan,Clinton East
2744,230,Manhattan,Times Sq/Theatre District
2745,238,Manhattan,Upper West Side North
2746,43,Manhattan,Central Park
2747,229,Manhattan,Sutton Place/Turtle Bay North
2748,230,Manhattan,Times Sq/Theatre District
2749,41,Manhattan,Central Harlem
2750,249,Manhattan,West Village
2751,234,Manhattan,Union Sq
2752,239,Manhattan,Upper West Side South
2753,162,Manhattan,Midtown East
2754,144,Manhattan,Little Italy/NoLiTa
2755,234,Manhattan,Union Sq
2756,249,Manhattan,West Village
2757,236,Manhattan,Upper East Side North
2758,148,Manhattan,Lower East Side
2759,68,Manhattan,East Chelsea
2760,113,Manhattan,Greenwich Village North
2761,114,Manhattan,Greenwich Village South
2762,226,Queens,Sunnyside
2763,209,Manhattan,Seaport
2764,146,Queens,Long Island City/Queens Plaza
2765,90,Manhattan,Flatiron
2766,161,Manhattan,Midtown Center
2767,233,Manhattan,UN/Turtle Bay South
2768,263,Manhattan,Yorkville West
2769,162,Manhattan,Midtown East
2770,144,Manhattan,Little Italy/NoLiTa
2771,234,Manhattan,Union Sq
2772,263,Manhattan,Yorkville West
2773,246,Manhattan,West Chelsea/Hudson Yards
2774,144,Manhattan,Little Italy/NoLiTa
2775,151,Manhattan,Manhattan Valley
2776,231,Manhattan,TriBeCa/Civic Center
2777,231,Manhattan,TriBeCa/Civic Center
2778,246,Manhattan,West Chelsea/Hudson Yards
2779,138,Queens,LaGuardia Airport
2780,87,Manhattan,Financial District North
2781,125,Manhattan,Hudson Sq
2782,144,Manhattan,Little Italy/NoLiTa
2783,48,Manhattan,Clinton East
2784,261,Manhattan,World Trade Center
2785,107,Manhattan,Gramercy
2786,164,Manhattan,Midtown South
2787,107,Manhattan,Gramercy
2788,170,Manhattan,Murray Hill
2789,90,Manhattan,Flatiron
2790,186,Manhattan,Penn Station/Madison Sq West
2791,144,Manhattan,Little Italy/NoLiTa
2792,87,Manhattan,Financial District North
2793,163,Manhattan,Midtown North
2794,170,Manhattan,Murray Hill
2795,161,Manhattan,Midtown Center
2796,236,Manhattan,Upper East Side North
2797,231,Manhattan,TriBeCa/Civic Center
2798,162,Manhattan,Midtown East
2799,263,Manhattan,Yorkville West
2800,161,Manhattan,Midtown Center
2801,48,Manhattan,Clinton East
2802,234,Manhattan,Union Sq
2803,138,Queens,LaGuardia Airport
2804,162,Manhattan,Midtown East
2805,68,Manhattan,East Chelsea
2806,68,Manhattan,East Chelsea
2807,161,Manhattan,Midtown Center
2808,161,Manhattan,Midtown Center
2809,236,Manhattan,Upper East Side North
2810,163,Manhattan,Midtown North
2811,48,Manhattan,Clinton East
2812,145,Queens,Long Island City/Hunters Point
2813,141,Manhattan,Lenox Hill West
2814,230,Manhattan,Times Sq/Theatre District
2815,142,Manhattan,Lincoln Square East
2816,13,Manhattan,Battery Park City
2817,12,Manhattan,Battery Park
2818,68,Manhattan,East Chelsea
2819,233,Manhattan,UN/Turtle Bay South
2820,230,Manhattan,Times Sq/Theatre District
2821,237,Manhattan,Upper East Side South
2822,262,Manhattan,Yorkville East
2823,233,Manhattan,UN/Turtle Bay South
2824,75,Manhattan,East Harlem South
2825,148,Manhattan,Lower East Side
2826,230,Manhattan,Times Sq/Theatre District
2827,239,Manhattan,Upper West Side South
2828,13,Manhattan,Battery Park City
2829,238,Manhattan,Upper West Side North
2830,163,Manhattan,Midtown North
2831,234,Manhattan,Union Sq
2832,138,Queens,LaGuardia Airport
2833,162,Manhattan,Midtown East
2834,238,Manhattan,Upper West Side North
2835,138,Queens,LaGuardia Airport
2836,142,Manhattan,Lincoln Square East
2837,141,Manhattan,Lenox Hill West
2838,144,Manhattan,Little Italy/NoLiTa
2839,162,Manhattan,Midtown East
2840,237,Manhattan,Upper East Side South
2841,140,Manhattan,Lenox Hill East
2842,87,Manhattan,Financial District North
2843,100,Manhattan,Garment District
2844,161,Manhattan,Midtown Center
2845,246,Manhattan,West Chelsea/Hudson Yards
2846,125,Manhattan,Hudson Sq
2847,234,Manhattan,Union Sq
2848,143,Manhattan,Lincoln Square West
2849,48,Manhattan,Clinton East
2850,79,Manhattan,East Village
2851,263,Manhattan,Yorkville West
2852,229,Manhattan,Sutton Place/Turtle Bay North
2853,230,Manhattan,Times Sq/Theatre District
2854,229,Manhattan,Sutton Place/Turtle Bay North
2855,186,Manhattan,Penn Station/Madison Sq West
2856,162,Manhattan,Midtown East
2857,163,Manhattan,Midtown North
